Unnamed: 0,User_ID,Age,Gender,Location,Income,Interests,Last_Login_Days_Ago,Purchase_Frequency,Average_Order_Value,Total_Spending,Product_Category_Preference,Time_Spent_on_Site_Minutes,Pages_Viewed,Newsletter_Subscription,Time_Spent_Score,Pages_Viewed_Score,Intent_Score,Conversion_Friction,Active_Connection,Purchase_Power,R_Score,F_Score,M_Score,RFM_Score,User_Segment
288,#289,52,Male,Urban,22539,Fashion,2,1,170,424,Home & Kitchen,328,48,True,0.5460636515912898,0.9791666666666666,0.7626151591289783,24.0,3,低收入,4,1,1,6,隐形活跃者
289,#290,42,Female,Rural,122263,Sports,17,5,37,2093,Health & Beauty,535,22,False,0.8927973199329984,0.4375,0.6651486599664992,3.6666666666666665,1,高收入,2,3,3,8,高潜流失客
290,#291,46,Male,Urban,131487,Sports,9,0,115,4076,Electronics,580,4,True,0.9681742043551089,0.0625,0.5153371021775545,4.0,1,高收入,3,1,5,9,普通用户
291,#292,35,Male,Rural,42669,Fashion,28,2,114,4912,Apparel,447,6,False,0.7453936348408711,0.10416666666666667,0.42478015075376885,2.0,1,中低收入,0,1,5,6,沉睡客户
292,#293,63,Male,Urban,90968,Sports,28,1,192,2870,Home & Kitchen,373,38,True,0.6214405360134003,0.7708333333333333,0.6961369346733668,19.0,1,中高收入,0,1,3,4,沉睡客户
293,#294,35,Female,Urban,40644,Technology,2,2,197,4472,Apparel,362,26,False,0.6030150753768845,0.5208333333333333,0.5619242043551089,8.666666666666666,2,中低收入,4,1,5,10,普通用户
294,#295,19,Male,Urban,38745,Travel,29,4,79,2683,Books,93,11,True,0.152428810720268,0.20833333333333331,0.18038107202680065,2.2,1,低收入,0,2,3,5,沉睡客户
295,#296,52,Female,Urban,140852,Travel,24,9,71,3657,Home & Kitchen,321,26,True,0.5343383584589615,0.5208333333333333,0.5275858458961473,2.6,1,高收入,1,5,4,10,高潜流失客
296,#297,33,Female,Rural,148081,Travel,15,5,43,3687,Home & Kitchen,324,17,False,0.5393634840871022,0.3333333333333333,0.43634840871021774,2.8333333333333335,1,高收入,2,3,4,9,高潜流失客
297,#298,58,Female,Rural,48228,Technology,16,8,96,251,Books,384,24,False,0.6398659966499163,0.4791666666666667,0.5595163316582915,2.6666666666666665,1,中低收入,2,4,1,7,普通用户
298,#299,53,Male,Suburban,138358,Sports,25,9,123,1054,Health & Beauty,575,28,True,0.9597989949748744,0.5624999999999999,0.7611494974874371,2.8,1,高收入,0,5,1,6,纠结土豪
299,#300,50,Male,Rural,54521,Food,4,3,115,4454,Home & Kitchen,346,35,True,0.576214405360134,0.7083333333333333,0.6422738693467336,8.75,3,中低收入,4,2,5,11,潜力客户
300,#301,21,Male,Urban,142788,Sports,8,6,65,2471,Apparel,103,31,True,0.16917922948073702,0.6249999999999999,0.39708961474036847,4.428571428571429,1,高收入,3,3,3,9,重要价值客户
301,#302,50,Male,Suburban,117239,Fashion,9,5,122,1291,Electronics,215,13,False,0.35678391959799,0.24999999999999997,0.30339195979899497,2.1666666666666665,1,中高收入,3,3,2,8,潜力客户
302,#303,31,Female,Suburban,46928,Travel,26,1,22,787,Apparel,192,35,True,0.31825795644891125,0.7083333333333333,0.5132956448911222,17.5,1,中低收入,0,1,1,2,普通用户
303,#304,38,Female,Suburban,38322,Sports,26,9,193,409,Health & Beauty,194,16,False,0.32160804020100503,0.3125,0.31705402010050254,1.6,1,低收入,0,5,1,6,普通用户
304,#305,37,Female,Urban,77714,Food,5,7,27,1602,Electronics,380,15,True,0.6331658291457287,0.2916666666666667,0.46241624790619773,1.875,3,中低收入,4,4,2,10,潜力客户
305,#306,25,Male,Rural,107896,Fashion,16,6,191,3227,Apparel,403,43,True,0.6716917922948074,0.8749999999999999,0.7733458961474036,6.142857142857143,1,中高收入,2,3,4,9,高潜流失客
306,#307,24,Female,Urban,82292,Technology,13,6,122,4668,Apparel,11,18,True,0.015075376884422112,0.3541666666666667,0.1846210217755444,2.5714285714285716,1,中高收入,3,3,5,11,重要价值客户
307,#308,20,Male,Suburban,49055,Technology,7,7,180,3467,Books,187,47,True,0.30988274706867674,0.9583333333333333,0.634108040201005,5.875,3,中低收入,4,4,4,12,核心VIP
308,#309,34,Female,Urban,62891,Food,26,0,48,3495,Health & Beauty,15,37,False,0.021775544388609715,0.7499999999999999,0.3858877721943048,37.0,1,中低收入,0,1,4,5,沉睡客户
309,#310,50,Male,Urban,101912,Fashion,20,0,198,913,Books,297,48,False,0.49413735343383586,0.9791666666666666,0.7366520100502513,48.0,1,中高收入,1,1,1,3,纠结土豪
310,#311,29,Male,Rural,26588,Travel,17,7,179,945,Electronics,411,48,True,0.6850921273031826,0.9791666666666666,0.8321293969849246,6.0,1,低收入,2,4,1,7,隐形活跃者
311,#312,39,Female,Rural,110536,Sports,3,3,88,1264,Books,585,49,True,0.9765494137353434,0.9999999999999999,0.9882747068676716,12.25,3,中高收入,4,2,2,8,潜力客户
312,#313,39,Female,Suburban,26304,Fashion,5,4,155,4862,Health & Beauty,52,41,True,0.08375209380234505,0.8333333333333333,0.45854271356783916,8.2,3,低收入,4,2,5,11,潜力客户
313,#314,63,Female,Urban,27345,Technology,19,7,160,1867,Home & Kitchen,28,27,False,0.043551088777219436,0.5416666666666666,0.29260887772194305,3.375,1,低收入,1,4,2,7,普通用户
314,#315,47,Female,Urban,49300,Food,12,4,191,454,Home & Kitchen,577,35,True,0.9631490787269682,0.7083333333333333,0.8357412060301508,7.0,1,中低收入,3,2,1,6,隐形活跃者
315,#316,55,Male,Rural,44259,Food,29,9,39,1972,Electronics,17,45,False,0.025125628140703515,0.9166666666666666,0.4708961474036851,4.5,1,中低收入,0,5,2,7,普通用户
316,#317,55,Female,Urban,111006,Sports,27,3,107,2124,Home & Kitchen,351,35,False,0.5845896147403685,0.7083333333333333,0.6464614740368508,8.75,1,中高收入,0,2,3,5,沉睡客户
317,#318,62,Female,Urban,108553,Food,7,5,67,2917,Books,428,28,False,0.7135678391959799,0.5624999999999999,0.6380339195979898,4.666666666666667,2,中高收入,4,3,3,10,重要价值客户
318,#319,25,Female,Urban,35352,Food,28,4,76,3932,Electronics,229,39,False,0.3802345058626466,0.7916666666666666,0.5859505862646566,7.8,1,低收入,0,2,4,6,沉睡客户
319,#320,44,Male,Rural,149350,Fashion,9,6,80,4375,Health & Beauty,210,38,True,0.3484087102177555,0.7708333333333333,0.5596210217755444,5.428571428571429,1,高收入,3,3,5,11,重要价值客户
320,#321,44,Male,Suburban,53365,Travel,28,9,155,165,Electronics,431,9,True,0.7185929648241206,0.16666666666666666,0.4426298157453936,0.9,1,中低收入,0,5,1,6,普通用户
321,#322,51,Female,Suburban,39446,Sports,6,6,115,4366,Electronics,294,12,False,0.4891122278056952,0.22916666666666666,0.3591394472361809,1.7142857142857142,2,低收入,4,3,5,12,重要价值客户
322,#323,38,Male,Urban,22336,Fashion,29,3,16,4190,Apparel,582,15,True,0.9715242881072027,0.2916666666666667,0.6315954773869347,3.75,1,低收入,0,2,5,7,沉睡客户
323,#324,47,Female,Suburban,82032,Travel,26,4,49,2621,Apparel,104,21,True,0.1708542713567839,0.4166666666666667,0.2937604690117253,4.2,1,中高收入,0,2,3,5,沉睡客户
324,#325,50,Male,Rural,95415,Fashion,17,2,79,2681,Electronics,204,35,True,0.33835845896147404,0.7083333333333333,0.5233458961474037,11.666666666666666,1,中高收入,2,1,3,6,沉睡客户
325,#326,45,Male,Rural,117852,Fashion,16,3,77,1490,Home & Kitchen,53,42,False,0.08542713567839195,0.8541666666666666,0.4697969011725293,10.5,1,中高收入,2,2,2,6,普通用户
326,#327,64,Male,Suburban,118876,Food,23,3,58,1230,Apparel,375,33,True,0.6247906197654942,0.6666666666666666,0.6457286432160805,8.25,1,中高收入,1,2,2,5,普通用户
327,#328,50,Male,Suburban,27521,Travel,3,2,61,2586,Health & Beauty,54,19,True,0.08710217755443886,0.375,0.23105108877721942,6.333333333333333,3,低收入,4,1,3,8,普通用户
328,#329,22,Female,Urban,91707,Sports,21,9,123,934,Books,276,23,True,0.45896147403685095,0.4583333333333333,0.45864740368509216,2.3,1,中高收入,1,5,1,7,普通用户
329,#330,36,Female,Suburban,43481,Sports,26,4,116,326,Apparel,335,13,True,0.5577889447236182,0.24999999999999997,0.4038944723618091,2.6,1,中低收入,0,2,1,3,普通用户
330,#331,21,Female,Urban,38474,Travel,4,4,38,3615,Electronics,31,44,True,0.048576214405360134,0.8958333333333333,0.4722047738693467,8.8,3,低收入,4,2,4,10,潜力客户
331,#332,52,Male,Urban,66760,Food,10,6,158,4637,Home & Kitchen,135,1,True,0.22278056951423786,0.0,0.11139028475711893,0.14285714285714285,1,中低收入,3,3,5,11,重要价值客户
332,#333,34,Female,Rural,75718,Technology,5,3,87,2543,Books,58,29,True,0.09380234505862646,0.5833333333333333,0.3385678391959799,7.25,3,中低收入,4,2,3,9,潜力客户
333,#334,61,Female,Rural,64629,Fashion,21,3,18,827,Apparel,105,24,True,0.17252931323283083,0.4791666666666667,0.32584798994974873,6.0,1,中低收入,1,2,1,4,普通用户
334,#335,45,Female,Rural,65232,Food,22,8,184,3786,Home & Kitchen,266,16,True,0.44221105527638194,0.3125,0.37735552763819097,1.7777777777777777,1,中低收入,1,4,4,9,高潜流失客
335,#336,47,Male,Rural,106544,Travel,10,5,85,3722,Home & Kitchen,522,25,True,0.8710217755443886,0.49999999999999994,0.6855108877721943,4.166666666666667,1,中高收入,3,3,4,10,重要价值客户
336,#337,46,Male,Suburban,87169,Fashion,12,3,51,1136,Home & Kitchen,496,23,False,0.8274706867671692,0.4583333333333333,0.6429020100502513,5.75,1,中高收入,3,2,2,7,潜力客户
337,#338,63,Male,Rural,147941,Sports,10,1,188,1932,Electronics,253,28,True,0.4204355108877722,0.5624999999999999,0.49146775544388605,14.0,1,高收入,3,1,2,6,新客户
338,#339,23,Female,Suburban,70669,Technology,29,5,193,2840,Health & Beauty,295,47,False,0.4907872696817421,0.9583333333333333,0.7245603015075377,7.833333333333333,1,中低收入,0,3,3,6,高潜流失客
339,#340,52,Female,Rural,98021,Sports,13,1,188,592,Home & Kitchen,158,16,True,0.2613065326633166,0.3125,0.2869032663316583,8.0,1,中高收入,3,1,1,5,新客户
340,#341,58,Female,Suburban,129153,Travel,11,4,137,1648,Books,549,43,False,0.916247906197655,0.8749999999999999,0.8956239530988275,8.6,1,高收入,3,2,2,7,潜力客户
341,#342,54,Male,Urban,89184,Fashion,22,5,29,1243,Apparel,67,38,False,0.10887772194304857,0.7708333333333333,0.4398555276381909,6.333333333333333,1,中高收入,1,3,2,6,普通用户
342,#343,41,Male,Suburban,67945,Travel,16,3,164,4057,Books,299,11,True,0.4974874371859297,0.20833333333333331,0.3529103852596315,2.75,1,中低收入,2,2,4,8,沉睡客户
343,#344,46,Female,Suburban,33140,Fashion,8,2,175,3507,Electronics,463,3,False,0.7721943048576215,0.04166666666666667,0.4069304857621441,1.0,1,低收入,3,1,4,8,普通用户
344,#345,63,Male,Rural,146468,Food,8,6,81,739,Electronics,101,15,False,0.1658291457286432,0.2916666666666667,0.22874790619765495,2.142857142857143,1,高收入,3,3,1,7,普通用户
345,#346,48,Male,Suburban,103457,Technology,27,1,74,272,Books,56,1,False,0.09045226130653267,0.0,0.04522613065326633,0.5,1,中高收入,0,1,1,2,普通用户
346,#347,52,Male,Urban,34357,Food,25,5,191,4454,Health & Beauty,332,7,True,0.5527638190954774,0.12499999999999999,0.3388819095477387,1.1666666666666667,1,低收入,0,3,5,8,高潜流失客
347,#348,50,Male,Urban,131672,Food,8,3,122,4059,Electronics,393,1,False,0.6549413735343383,0.0,0.3274706867671692,0.25,1,高收入,3,2,4,9,潜力客户
348,#349,38,Female,Rural,88673,Travel,13,5,33,616,Electronics,381,49,False,0.6348408710217756,0.9999999999999999,0.8174204355108877,8.166666666666666,1,中高收入,3,3,1,7,纠结土豪
349,#350,49,Male,Urban,141673,Technology,27,3,137,622,Books,92,32,True,0.1507537688442211,0.6458333333333333,0.3982935510887772,8.0,1,高收入,0,2,1,3,普通用户
350,#351,40,Male,Suburban,85633,Fashion,2,3,184,2017,Electronics,447,9,False,0.7453936348408711,0.16666666666666666,0.45603015075376885,2.25,2,中高收入,4,2,2,8,潜力客户
351,#352,50,Male,Urban,96943,Fashion,12,3,92,2986,Health & Beauty,109,29,False,0.17922948073701842,0.5833333333333333,0.3812814070351758,7.25,1,中高收入,3,2,3,8,潜力客户
352,#353,20,Male,Rural,116111,Sports,10,8,72,2264,Health & Beauty,317,26,False,0.5276381909547739,0.5208333333333333,0.5242357621440537,2.888888888888889,1,中高收入,3,4,3,10,重要价值客户
353,#354,35,Female,Suburban,98258,Fashion,12,6,194,2029,Health & Beauty,168,23,True,0.2780569514237856,0.4583333333333333,0.36819514237855944,3.2857142857142856,1,中高收入,3,3,2,8,潜力客户
354,#355,42,Female,Rural,32924,Travel,11,2,192,4045,Apparel,435,45,False,0.7252931323283083,0.9166666666666666,0.8209798994974875,15.0,1,低收入,3,1,4,8,普通用户
355,#356,59,Male,Suburban,89286,Food,15,2,69,2309,Health & Beauty,442,43,True,0.7370184254606366,0.8749999999999999,0.8060092127303182,14.333333333333334,1,中高收入,2,1,3,6,沉睡客户
356,#357,48,Male,Urban,113269,Food,16,5,108,3883,Health & Beauty,218,29,False,0.36180904522613067,0.5833333333333333,0.47257118927973196,4.833333333333333,1,中高收入,2,3,4,9,高潜流失客
357,#358,20,Male,Rural,147563,Food,17,5,71,2690,Apparel,222,38,False,0.3685092127303183,0.7708333333333333,0.5696712730318257,6.333333333333333,1,高收入,2,3,3,8,高潜流失客
358,#359,57,Male,Rural,94071,Technology,26,3,39,4176,Home & Kitchen,528,33,False,0.8810720268006701,0.6666666666666666,0.7738693467336684,8.25,1,中高收入,0,2,5,7,沉睡客户
359,#360,63,Male,Suburban,77326,Fashion,2,8,31,1193,Electronics,278,7,False,0.4623115577889447,0.12499999999999999,0.29365577889447236,0.7777777777777778,2,中低收入,4,4,2,10,潜力客户
360,#361,41,Male,Rural,110023,Travel,18,3,135,3980,Health & Beauty,569,12,True,0.949748743718593,0.22916666666666666,0.5894577051926299,3.0,1,中高收入,2,2,4,8,沉睡客户
361,#362,49,Female,Suburban,140101,Technology,12,8,166,2594,Electronics,574,31,False,0.9581239530988275,0.6249999999999999,0.7915619765494137,3.4444444444444446,1,高收入,3,4,3,10,重要价值客户
362,#363,64,Male,Suburban,50651,Sports,19,3,178,2679,Books,466,32,True,0.7772194304857621,0.6458333333333333,0.7115263819095476,8.0,1,中低收入,1,2,3,6,沉睡客户
363,#364,39,Female,Suburban,90202,Travel,26,1,51,2588,Electronics,584,20,False,0.9748743718592965,0.3958333333333333,0.6853538525963149,10.0,1,中高收入,0,1,3,4,沉睡客户
364,#365,40,Female,Suburban,68777,Travel,23,1,107,2885,Apparel,30,17,True,0.04690117252931324,0.3333333333333333,0.19011725293132328,8.5,1,中低收入,1,1,3,5,沉睡客户
365,#366,19,Male,Urban,36994,Travel,18,4,40,2858,Electronics,359,36,False,0.5979899497487438,0.7291666666666666,0.6635783082077051,7.2,1,低收入,2,2,3,7,沉睡客户
366,#367,44,Female,Suburban,87263,Food,17,3,167,1674,Electronics,288,3,False,0.47906197654941374,0.04166666666666667,0.2603643216080402,0.75,1,中高收入,2,2,2,6,普通用户
367,#368,59,Female,Rural,79634,Travel,6,6,121,2473,Electronics,86,1,True,0.1407035175879397,0.0,0.07035175879396985,0.14285714285714285,3,中低收入,4,3,3,10,重要价值客户
368,#369,19,Female,Urban,120158,Fashion,25,4,155,4090,Home & Kitchen,234,27,True,0.3886097152428811,0.5416666666666666,0.4651381909547739,5.4,1,高收入,0,2,5,7,沉睡客户
369,#370,43,Female,Rural,30800,Travel,15,5,131,4945,Home & Kitchen,313,47,True,0.5209380234505863,0.9583333333333333,0.7396356783919598,7.833333333333333,1,低收入,2,3,5,10,高潜流失客
370,#371,34,Female,Urban,57823,Food,3,9,26,1193,Books,365,40,True,0.6080402010050252,0.8124999999999999,0.7102701005025125,4.0,3,中低收入,4,5,2,11,潜力客户
371,#372,57,Female,Suburban,128575,Travel,6,3,47,1289,Apparel,269,33,False,0.44723618090452266,0.6666666666666666,0.5569514237855946,8.25,2,高收入,4,2,2,8,潜力客户
372,#373,50,Male,Urban,83878,Sports,3,1,151,2789,Electronics,131,20,True,0.21608040201005024,0.3958333333333333,0.3059568676716918,10.0,3,中高收入,4,1,3,8,普通用户
373,#374,26,Female,Urban,38708,Sports,29,9,119,4195,Electronics,351,14,True,0.5845896147403685,0.2708333333333333,0.42771147403685095,1.4,1,低收入,0,5,5,10,高潜流失客
374,#375,60,Female,Rural,32819,Food,1,8,193,1975,Electronics,180,36,True,0.29815745393634846,0.7291666666666666,0.5136620603015075,4.0,3,低收入,4,4,2,10,潜力客户
375,#376,56,Female,Rural,94905,Fashion,13,9,31,3506,Electronics,480,5,False,0.8006700167504188,0.08333333333333333,0.4420016750418761,0.5,1,中高收入,3,5,4,12,重要价值客户
376,#377,46,Male,Suburban,83870,Fashion,28,6,65,1887,Home & Kitchen,163,23,False,0.2696817420435511,0.4583333333333333,0.3640075376884422,3.2857142857142856,1,中高收入,0,3,2,5,普通用户
377,#378,59,Female,Urban,29283,Technology,21,3,128,4032,Books,96,45,False,0.1574539363484087,0.9166666666666666,0.5370603015075377,11.25,1,低收入,1,2,4,7,沉睡客户
378,#379,43,Male,Urban,50573,Food,26,2,156,1707,Health & Beauty,510,15,False,0.8509212730318259,0.2916666666666667,0.5712939698492463,5.0,1,中低收入,0,1,2,3,普通用户
379,#380,52,Female,Urban,98707,Travel,14,9,66,3848,Apparel,365,6,True,0.6080402010050252,0.10416666666666667,0.3561034338358459,0.6,1,中高收入,2,5,4,11,高潜流失客
380,#381,42,Male,Suburban,50933,Food,13,2,181,148,Electronics,353,33,False,0.5879396984924623,0.6666666666666666,0.6273031825795645,11.0,1,中低收入,3,1,1,5,新客户
381,#382,41,Male,Suburban,25774,Technology,27,8,44,3961,Books,436,19,True,0.7269681742043551,0.375,0.5509840871021776,2.111111111111111,1,低收入,0,4,4,8,高潜流失客
382,#383,30,Female,Suburban,92055,Food,4,4,123,2280,Health & Beauty,83,13,False,0.135678391959799,0.24999999999999997,0.19283919597989949,2.6,2,中高收入,4,2,3,9,潜力客户
383,#384,24,Female,Suburban,30983,Food,7,2,134,3146,Books,225,29,True,0.373534338358459,0.5833333333333333,0.47843383584589616,9.666666666666666,3,低收入,4,1,4,9,普通用户
384,#385,53,Male,Suburban,116468,Technology,22,4,138,2933,Home & Kitchen,412,6,True,0.6867671691792295,0.10416666666666667,0.3954669179229481,1.2,1,中高收入,1,2,3,6,沉睡客户
385,#386,62,Female,Rural,116334,Fashion,10,1,61,1497,Health & Beauty,118,15,True,0.19430485762144054,0.2916666666666667,0.2429857621440536,7.5,1,中高收入,3,1,2,6,新客户
386,#387,37,Male,Urban,38133,Travel,7,3,94,3926,Books,482,16,True,0.8040201005025126,0.3125,0.5582600502512562,4.0,3,低收入,4,2,4,10,潜力客户
387,#388,18,Male,Urban,145555,Technology,21,9,174,4674,Home & Kitchen,192,24,True,0.31825795644891125,0.4791666666666667,0.39871231155778897,2.4,1,高收入,1,5,5,11,高潜流失客
388,#389,25,Male,Urban,34939,Sports,15,1,74,931,Books,591,23,False,0.9865996649916249,0.4583333333333333,0.7224664991624791,11.5,1,低收入,2,1,1,4,隐形活跃者
389,#390,63,Male,Urban,20781,Fashion,15,1,188,2797,Books,590,48,True,0.9849246231155779,0.9791666666666666,0.9820456448911223,24.0,1,低收入,2,1,3,6,沉睡客户
390,#391,33,Male,Urban,134586,Sports,4,7,138,4877,Health & Beauty,107,10,True,0.1758793969849246,0.18749999999999997,0.1816896984924623,1.25,3,高收入,4,4,5,13,核心VIP
391,#392,31,Female,Urban,76700,Fashion,23,0,30,2835,Home & Kitchen,382,41,True,0.6365159128978225,0.8333333333333333,0.7349246231155779,41.0,1,中低收入,1,1,3,5,沉睡客户
392,#393,29,Male,Urban,47624,Travel,23,6,190,181,Electronics,390,41,True,0.6499162479061977,0.8333333333333333,0.7416247906197655,5.857142857142857,1,中低收入,1,3,1,5,隐形活跃者
393,#394,40,Male,Urban,26823,Travel,6,4,25,186,Apparel,244,49,False,0.40536013400335014,0.9999999999999999,0.7026800670016751,9.8,2,低收入,4,2,1,7,隐形活跃者
394,#395,32,Female,Rural,38489,Food,24,7,132,2163,Health & Beauty,585,17,False,0.9765494137353434,0.3333333333333333,0.6549413735343383,2.125,1,低收入,1,4,3,8,高潜流失客
395,#396,45,Male,Urban,138555,Sports,20,0,70,921,Home & Kitchen,468,49,True,0.780569514237856,0.9999999999999999,0.890284757118928,49.0,1,高收入,1,1,1,3,纠结土豪
396,#397,51,Female,Rural,59961,Fashion,26,6,63,262,Books,538,44,True,0.8978224455611391,0.8958333333333333,0.8968278894472361,6.285714285714286,1,中低收入,0,3,1,4,隐形活跃者
397,#398,19,Female,Suburban,139664,Travel,5,4,177,3839,Home & Kitchen,210,45,True,0.3484087102177555,0.9166666666666666,0.632537688442211,9.0,3,高收入,4,2,4,10,潜力客户
398,#399,49,Female,Urban,49118,Technology,20,3,35,2497,Apparel,73,30,True,0.11892797319932998,0.6041666666666666,0.3615473199329983,7.5,1,中低收入,1,2,3,6,沉睡客户
399,#400,40,Male,Suburban,120417,Travel,12,6,89,2032,Apparel,309,44,False,0.5142378559463987,0.8958333333333333,0.705035594639866,6.285714285714286,1,高收入,3,3,2,8,潜力客户
400,#401,39,Male,Suburban,101816,Technology,1,9,74,2828,Electronics,590,46,False,0.9849246231155779,0.9374999999999999,0.9612123115577889,4.6,2,中高收入,4,5,3,12,重要价值客户
401,#402,42,Male,Suburban,42263,Fashion,28,1,109,3635,Electronics,186,10,True,0.30820770519262985,0.18749999999999997,0.24785385259631493,5.0,1,中低收入,0,1,4,5,沉睡客户
402,#403,39,Female,Rural,33565,Travel,8,0,83,3546,Apparel,253,19,True,0.4204355108877722,0.375,0.3977177554438861,19.0,1,低收入,3,1,4,8,普通用户
403,#404,39,Male,Suburban,40354,Travel,1,0,180,2890,Health & Beauty,13,29,True,0.018425460636515914,0.5833333333333333,0.3008793969849246,29.0,3,中低收入,4,1,3,8,普通用户
404,#405,59,Female,Suburban,62951,Fashion,5,0,26,2807,Health & Beauty,299,2,True,0.4974874371859297,0.020833333333333332,0.25916038525963153,2.0,3,中低收入,4,1,3,8,普通用户
405,#406,23,Male,Suburban,111179,Travel,22,4,130,4033,Books,76,36,True,0.12395309882747069,0.7291666666666666,0.4265598827470687,7.2,1,中高收入,1,2,4,7,沉睡客户
406,#407,32,Female,Urban,43648,Technology,6,9,196,3485,Electronics,51,19,False,0.08207705192629815,0.375,0.22853852596314908,1.9,2,中低收入,4,5,4,13,核心VIP
407,#408,60,Male,Urban,70729,Travel,29,6,32,1022,Books,149,7,False,0.24623115577889448,0.12499999999999999,0.18561557788944724,1.0,1,中低收入,0,3,1,4,普通用户
408,#409,54,Male,Rural,61971,Sports,21,1,144,2275,Electronics,122,26,True,0.20100502512562815,0.5208333333333333,0.3609191792294807,13.0,1,中低收入,1,1,3,5,沉睡客户
409,#410,50,Male,Rural,38658,Food,3,9,181,1682,Apparel,211,15,False,0.3500837520938024,0.2916666666666667,0.3208752093802345,1.5,2,低收入,4,5,2,11,潜力客户
410,#411,25,Female,Urban,41253,Technology,15,7,190,664,Health & Beauty,280,47,False,0.46566164154103856,0.9583333333333333,0.7119974874371859,5.875,1,中低收入,2,4,1,7,隐形活跃者
411,#412,61,Female,Rural,84166,Sports,5,3,80,3358,Health & Beauty,538,38,False,0.8978224455611391,0.7708333333333333,0.8343278894472361,9.5,2,中高收入,4,2,4,10,潜力客户
412,#413,61,Male,Urban,68563,Fashion,28,2,117,2697,Apparel,156,3,True,0.2579564489112228,0.04166666666666667,0.14981155778894475,1.0,1,中低收入,0,1,3,4,沉睡客户
413,#414,22,Male,Suburban,46390,Technology,24,9,88,2600,Books,238,38,False,0.3953098827470687,0.7708333333333333,0.583071608040201,3.8,1,中低收入,1,5,3,9,高潜流失客
414,#415,56,Female,Suburban,108664,Food,14,7,171,4666,Books,376,16,False,0.626465661641541,0.3125,0.4694828308207705,2.0,1,中高收入,2,4,5,11,高潜流失客
415,#416,21,Female,Rural,71578,Food,18,1,55,1087,Home & Kitchen,82,2,True,0.13400335008375208,0.020833333333333332,0.07741834170854271,1.0,1,中低收入,2,1,2,5,普通用户
416,#417,23,Female,Urban,99025,Fashion,16,2,87,3736,Electronics,492,31,False,0.8207705192629816,0.6249999999999999,0.7228852596314908,10.333333333333334,1,中高收入,2,1,4,7,沉睡客户
417,#418,62,Male,Urban,123850,Fashion,6,2,25,323,Books,356,28,True,0.592964824120603,0.5624999999999999,0.5777324120603015,9.333333333333334,3,高收入,4,1,1,6,新客户
418,#419,49,Female,Rural,52658,Technology,25,9,80,450,Apparel,273,7,False,0.4539363484087102,0.12499999999999999,0.2894681742043551,0.7,1,中低收入,0,5,1,6,普通用户
419,#420,47,Male,Urban,26852,Travel,24,0,105,2028,Books,580,30,True,0.9681742043551089,0.6041666666666666,0.7861704355108878,30.0,1,低收入,1,1,2,4,隐形活跃者
420,#421,64,Female,Suburban,147282,Fashion,14,5,156,448,Health & Beauty,44,43,True,0.07035175879396985,0.8749999999999999,0.47267587939698485,7.166666666666667,1,高收入,2,3,1,6,普通用户
421,#422,52,Male,Rural,114986,Travel,27,1,11,4377,Electronics,573,7,False,0.9564489112227806,0.12499999999999999,0.5407244556113903,3.5,1,中高收入,0,1,5,6,沉睡客户
422,#423,57,Female,Rural,22551,Sports,24,0,19,4832,Home & Kitchen,123,36,False,0.20268006700167504,0.7291666666666666,0.46592336683417085,36.0,1,低收入,1,1,5,7,沉睡客户
423,#424,33,Female,Urban,91947,Food,8,1,187,1117,Electronics,349,29,True,0.5812395309882747,0.5833333333333333,0.582286432160804,14.5,1,中高收入,3,1,2,6,新客户
424,#425,30,Female,Rural,81001,Travel,29,5,134,2326,Health & Beauty,330,24,True,0.5494137353433837,0.4791666666666667,0.5142902010050252,4.0,1,中高收入,0,3,3,6,高潜流失客
425,#426,59,Female,Urban,69159,Food,7,3,90,4967,Health & Beauty,409,39,False,0.6817420435510888,0.7916666666666666,0.7367043551088777,9.75,2,中低收入,4,2,5,11,潜力客户
426,#427,47,Female,Urban,142775,Travel,8,5,149,4224,Health & Beauty,323,4,False,0.5376884422110553,0.0625,0.30009422110552764,0.6666666666666666,1,高收入,3,3,5,11,重要价值客户
427,#428,36,Male,Urban,71707,Sports,13,8,79,2519,Health & Beauty,111,29,False,0.18257956448911222,0.5833333333333333,0.3829564489112227,3.2222222222222223,1,中低收入,3,4,3,10,重要价值客户
428,#429,34,Female,Urban,53243,Fashion,6,9,159,1993,Apparel,89,44,False,0.1457286432160804,0.8958333333333333,0.5207809882747069,4.4,2,中低收入,4,5,2,11,潜力客户
429,#430,36,Female,Urban,41800,Sports,18,9,41,3140,Home & Kitchen,433,5,True,0.7219430485762144,0.08333333333333333,0.4026381909547739,0.5,1,中低收入,2,5,4,11,高潜流失客
430,#431,45,Female,Rural,95939,Fashion,2,7,114,2168,Health & Beauty,99,29,True,0.1624790619765494,0.5833333333333333,0.3729061976549413,3.625,3,中高收入,4,4,3,11,重要价值客户
431,#432,43,Male,Suburban,77828,Fashion,8,0,93,1225,Health & Beauty,539,30,True,0.8994974874371859,0.6041666666666666,0.7518320770519262,30.0,1,中低收入,3,1,2,6,隐形活跃者
432,#433,54,Female,Suburban,27239,Food,11,7,138,3217,Books,146,29,False,0.24120603015075376,0.5833333333333333,0.4122696817420435,3.625,1,低收入,3,4,4,11,重要价值客户
